MatvareID,Matvare,Spiselig del,Ref,Vann,Ref,Kilojoule,Ref,Kilokalorier,Ref,Fett,Ref,Mettet,Ref,C12:0,Ref,C14:0,Ref,C16:0,Ref,C18:0,Ref,Trans,Ref,Enumettet,Ref,C16:1 sum,Ref,C18:1 sum,Ref,Flerumettet,Ref,C18:2n-6,Ref,C18:3n-3,Ref,C20:3n-3,Ref,C20:3n-6,Ref,C20:4n-3,Ref,C20:4n-6,Ref,C20:5n-3 (EPA),Ref,C22:5n-3 (DPA),Ref,C22:6n-3 (DHA),Ref,Omega-3,Ref,Omega-6,Ref,Kolesterol,Ref,Karbohydrat,Ref,Stivelse,Ref,Mono+disakk,Ref,"Sukker, tilsatt",Ref,Kostfiber,Ref,Protein,Ref,Salt,Ref,Alkohol,Ref,Vitamin A,Ref,Retinol,Ref,Beta-karoten,Ref,Vitamin D,Ref,Vitamin E,Ref,Tiamin,Ref,Riboflavin,Ref,Niacin,Ref,Vitamin B6,Ref,Folat,Ref,Vitamin B12,Ref,Vitamin C,Ref,Kalsium,Ref,Jern,Ref,Natrium,Ref,Kalium,Ref,Magnesium,Ref,Sink,Ref,Selen,Ref,Kopper,Ref,Fosfor,Ref,Jod,Ref
,Forkortelser: M = manglende verdi. Ref = referanse,%,,g,,kJ,,kcal,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,mg,,g,,g,,g,,g,,g,,g,,g,,g,,RAE,,µg,,µg,,µg,,alfa-TE,,mg,,mg,,mg,,mg,,µg,,µg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,µg,,mg,,mg,,µg,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Melk og melkeprodukter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1,Melk og melkebasert drikke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.288,"Sjokolademelk, Styrk Kakao",100,0,88,112a,197,61a,46,61b,0.2,112a,0.1,112a,0.01,112a,0.02,112a,0.06,112a,0.02,112a,0,112a,0,112a,0,112a,0.04,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,5.6,80,0.1,112a,5.5,112a,1,112a,0.4,112a,5.4,112a,0.1,83,0,50,0,85,0,112a,1,112a,0.8,112a,0,112a,0.02,111b,0.15,112a,0,112a,0.2,112a,0,112a,0.8,112a,0,20,170,112a,0.4,112a,40,112a,210,112a,17,112a,0.6,112a,3,111b,0,112a,170,112a,20,112a
1.289,"Skummet melk, Styrk",100,0,90,112a,172,61a,40,61b,0.1,112a,0,112a,0,112a,0.01,112a,0.03,112a,0.01,112a,0,112a,0,112a,0,112a,0.02,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,4.6,80,0,112a,4.6,112a,0,20,0,50,5.3,112a,0.1,83,0,50,1,85,1,112a,0,112a,0.8,112a,0,30,0.02,111b,0.2,112a,0.1,111b,0.04,111b,8,111b,0.8,112a,0,20,200,112a,0,111b,40,112a,190,112a,16,112a,0.6,112a,3,111b,0.01,30,150,112a,14.8,325
1.003,"Skummet melk, Tine",100,0,91,112a,140,61a,33,61b,0.1,112a,0.1,112a,0,112a,0.01,112a,0.03,112a,0.01,112a,0,112a,0,112a,0,112a,0.02,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,4.5,80,0,20,4.5,112a,0,20,0,50,3.5,112a,0.1,83,0,50,1,85,1,112a,0,112a,0,112a,0,112a,0.05,112a,0.15,112a,0.1,112a,0.04,112a,4,112a,0.6,112a,0,20,130,112a,0,112a,40,112a,171,112a,10,112a,0.4,112a,1,112a,0.01,112a,115,112a,14.8,325
1.277,"Syrnet melk, blåbær, laktosefri, Biola",100,0,86,112a,218,61a,51,61b,0.1,112a,0,112a,0,112a,0.01,112a,0.03,112a,0.01,112a,0,112a,0,112a,0,112a,0.02,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,9.6,80,0.3,20,9.3,112a,4.7,112a,0.1,112a,3,112a,0.1,83,0,50,1,85,1,112a,0,112a,0.8,112a,0,111a,0.04,112a,0.13,112a,0.1,112a,0.03,112a,4,112a,0.4,112a,1,30,100,112a,0,112a,40,112a,140,112a,11,112a,0.4,112a,2,112a,0.01,112a,80,112a,12.5,325
1.171,"Syrnet melk, blåbær, mager, Biola",100,0,87,112a,213,61a,50,61b,0.1,112a,0,112a,0,112a,0.01,112a,0.03,112a,0.01,112a,0,112a,0,112a,0,112a,0.02,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,9.3,80,0,20,9.3,112a,4.7,112a,0,50,3,112a,0.1,83,0,50,1,85,1,112a,0,112a,0.8,112a,0,111a,0.04,112a,0.13,112a,0.1,112a,0.03,112a,4,112a,0.4,112a,1,108a,100,112a,0,112a,40,112a,140,112a,11,112a,0.4,112a,2,112a,0.01,112a,80,112a,13.3,325
1.237,"Syrnet melk, blåbær/bringebær, BioQ",100,0,85,30,238,61a,56,61b,0.1,106a,0.1,106a,0,109c,0.01,109c,0.03,109c,0.01,109c,0,20,0,20,0,109c,0.02,109c,0,20,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,20,10.3,80,0,20,10.3,30,5,106a,1.3,106a,2.9,30,0.2,83,0,50,3,85,2,30,17,30,0,30,0,30,0.06,30,0.13,30,0.1,30,0.04,30,7,30,0.2,30,1,30,96,30,0,30,90,106a,154,30,11,30,0.3,30,1,30,0,30,80,30,13.3,325
1.214,"Syrnet melk, bringebær, Biola",100,0,86,112a,216,61a,51,61b,0.1,112a,0,112a,0,112a,0.01,112a,0.03,112a,0.01,112a,0,112a,0,112a,0,112a,0.02,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,9.4,80,0.2,20,9.2,112a,4.9,112a,0,50,3.1,112a,0.1,83,0,50,1,85,1,112a,0,112a,0.8,112a,0,111a,0.04,112a,0.13,112a,0.1,112a,0.04,112a,4,112a,0.4,112a,1,108a,100,112a,0.1,112a,40,112a,140,112a,11,112a,0.4,112a,2,112a,0.01,112a,80,112a,13.3,325
1.213,"Syrnet melk, jordbær, Biola",100,0,82,112a,222,61a,52,61b,0.1,112a,0,112a,0,112a,0.01,112a,0.03,112a,0.01,112a,0,112a,0,112a,0,112a,0.02,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,9.7,80,0.3,20,9.4,112a,4.9,112a,0.1,112a,3.1,112a,0.1,83,0,50,1,85,1,112a,0,112a,0.8,112a,0,111a,0.04,112a,0.13,112a,0.1,112a,0.04,112a,4,112a,0.4,112a,1,108a,100,112a,0.1,112a,40,112a,140,112a,11,112a,0.4,112a,2,112a,0.01,112a,80,112a,13.3,325
1.083,"Syrnet melk, Kulturmjølk",100,0,88,112a,235,61a,56,61b,3,112a,1.9,112a,0.09,112a,0.3,112a,0.85,112a,0.31,112a,0.1,112a,0.7,112a,0.07,112a,0.61,112a,0.1,112a,0.04,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.02,112a,0.05,112a,0,112a,4,80,0,112a,4,112a,0,112a,0,112a,3.3,112a,0.1,83,0,50,28,85,27,112a,18,112a,0,112a,0,112a,0.04,111a,0.15,112a,0,112a,0.04,111a,9,112a,0.3,112a,0,20,115,112a,0,112a,40,112a,171,112a,13,112a,0.4,111a,3,112a,0.02,111a,100,112a,14.8,325
1.17,"Syrnet melk, naturell, Biola",100,0,90,112a,174,61a,41,61b,1,112a,0.8,112a,0.03,112a,0.1,112a,0.28,112a,0.1,112a,0,112a,0.4,112a,0.02,112a,0.2,112a,0,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.01,112a,0.02,112a,3,112a,4.8,80,0,20,4.8,112a,0,108a,0,50,3.3,112a,0.1,83,0,50,15,85,15,112a,6,112a,0.9,112a,0,111a,0.05,112a,0.15,112a,0.1,112a,0.04,112a,5,112a,0.5,112a,0,20,115,112a,0.1,112a,40,112a,170,112a,13,112a,0.5,112a,2,112a,0,112a,97,112a,13.3,325
1.082,"Syrnet melk, naturell, økologisk, Cultura",100,0,90,112a,175,61a,42,61b,1.2,112a,0.8,112a,0.04,112a,0.14,112a,0.35,112a,0.11,112a,0,112a,0.4,112a,0.03,112a,0.21,112a,0,112a,0.02,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.01,112a,0.02,112a,3,112a,4.4,80,0,112a,4.4,112a,0,112a,0,112a,3.3,112a,0.1,83,0,50,5,85,5,112a,6,112a,0,112a,0,108a,0.05,112a,0.15,112a,0.1,112a,0.04,112a,5,112a,0.5,112a,0,20,115,112a,0.1,112a,40,112a,180,112a,13,112a,0.5,112a,2,112a,0,112a,90,112a,14.9,325
1.278,"Syrnet melk, rødbete/eple/lime, Biola",100,0,88,112a,195,61a,46,61b,0.9,112a,0.7,112a,0.03,112a,0.09,112a,0.25,112a,0.09,112a,0,112a,0.4,112a,0.02,112a,0.18,112a,0,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.01,112a,0.02,112a,2,112a,6.5,80,0.1,111a,6.4,112a,1.4,112a,0.1,112a,3,112a,0.1,83,0,50,14,85,13,112a,5,112a,0.8,112a,0,111a,0.05,112a,0.14,112a,0.1,112a,0.04,112a,4,112a,0.5,112a,0,138,100,112a,0.1,112a,40,112a,140,112a,12,112a,0.4,112a,2,112a,0,112a,80,112a,12.5,325
1.085,"Syrnet melk, Skumma Kulturmjølk",100,0,91,112a,139,61a,33,61b,0.4,112a,0.3,112a,0.01,112a,0.04,112a,0.11,112a,0.04,112a,0,112a,0,112a,0.01,112a,0.08,112a,0,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.01,112a,0,112a,4.1,80,0,20,4.1,112a,0,112a,0,50,3.2,112a,0.1,83,0,50,4,85,4,112a,2,112a,0,112a,0,112a,0.04,111a,0.15,112a,0,112a,0.04,111a,0,111a,0.3,112a,0,20,115,112a,0,111a,40,112a,171,112a,10,112a,0.4,111a,1,112a,0,112a,100,112a,14.8,325
1.084,"Syrnet melk, økologisk, Kefir",100,0,89,112a,235,61a,56,61b,3,112a,1.9,112a,0.11,112a,0.35,112a,0.86,112a,0.28,112a,0.1,112a,0.6,112a,0.07,112a,0.52,112a,0.1,112a,0.05,112a,0.02,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.02,112a,0.05,112a,0,112a,4,80,0,20,4,112a,0,112a,0,50,3.3,112a,0.1,83,0,50,13,85,12,112a,16,112a,0,112a,0.1,112a,0,60a,0.15,112a,0.1,108a,0.04,108a,11,112a,0.3,112a,0,20,115,112a,0.1,108a,40,112a,171,112a,12,112a,0.4,111b,3,112a,0,108a,100,112a,14.8,325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2,Yoghurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.233,"Skyr, med smak, kunstig søtet",100,0,83,105a,248,61a,58,61b,0.2,105a,0.1,105a,0,109c,0.01,109c,0.03,109c,0.01,109c,0,105a,0,105a,0,109c,0.02,109c,0,105a,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,50,4,105a,0,105a,4,105a,0,105a,0.3,105a,10,105a,0.1,83,0,50,0,85,0,50,0,50,0,105a,0,105a,0.02,105a,0.14,105a,0.3,105a,0.06,105a,0,105a,0.9,105a,0,105a,97,105a,0,105a,50,105a,110,105a,13,105a,0.5,105a,0,105a,0,105a,140,105a,13.4,325
1.234,"Skyr, naturell",100,0,82,135,314,61a,74,61b,1,135,0.6,135,0,109c,0.01,109c,0.03,109c,0.01,109c,0,135,0.2,135,0,109c,0.02,109c,0,135,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,3,135,4.3,80,0,135,4.3,135,0,135,0,135,12,135,0.1,83,0,50,12,85,11,135,10,135,0,135,0,135,0.01,135,0.28,135,0.2,135,0.05,135,2,135,0.7,135,0,135,120,135,0,135,35,135,140,135,12,135,0.6,135,0,135,0.25,135,150,135,14.4,325
1.172,"Yoghurt, Biola Mild",100,0,82,112a,297,61a,71,61b,1.9,112a,1.2,112a,0.06,112a,0.19,112a,0.53,112a,0.19,112a,0.1,112a,0.6,112a,0.04,112a,0.38,112a,0,112a,0.03,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.01,112a,0.03,112a,5,112a,8.1,80,0,20,8.1,112a,2,112a,1.8,112a,4.5,112a,0.2,83,0,50,23,85,22,112a,11,112a,1.3,112a,0,112a,0.05,112a,0.18,112a,0.1,112a,0.04,112a,4,112a,0.5,112a,0,20,165,112a,0.1,112a,60,112a,238,112a,17,112a,0.7,112a,2,112a,0.01,112a,125,112a,11.7,325
1.174,"Yoghurt, frukt, 0,1 % fett, lett, Yoplait",100,0,85,450a,221,61a,52,61b,0.1,104d,0.1,72,0,109c,0.01,109c,0.03,109c,0.01,109c,0,72,0,72,0,109c,0.02,109c,0,72,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,109c,0,400e,8.9,80,0,50,8.9,104d,3,104a,0,450b,3.9,104d,0.1,83,0,50,2,85,2,460b,4,460b,0,86,0,450a,1.1,460b,0.29,450a,0.1,450a,0.07,450a,8,450a,0.2,450b,1,450a,115,104d,0.1,450a,45,104d,180,450a,13,450a,0.4,450a,1,450b,0,450b,110,450a,13.4,325
1.281,"Yoghurt, Gresk Sitron",100,0,81,111a,337,61a,80,61b,1.8,111a,1.2,111a,0.06,111a,0.18,111a,0.49,111a,0.19,111a,0,111a,0.4,111a,0.02,111a,0.36,111a,0,111a,0.03,111a,0,111a,0,111a,0,111a,0,111a,0,111a,0,111a,0,111a,0,111a,0.01,111a,0.03,111a,5,111a,8.2,80,0.2,111a,8,111a,4.9,111a,0,50,7.7,111a,0.1,83,0,50,17,85,16,111a,11,111a,0,30,0,111a,0,111a,0.1,111a,0.2,30,0.04,30,18,111a,0.5,111a,M,10,100,111a,0,30,40,110b,126,111a,15,30,0.5,30,3,111a,0.03,30,117,111a,13.4,325
1.096,"Yoghurt, jordbær",100,0,82,112a,346,61a,82,61b,3.1,112a,2,112a,0.09,112a,0.31,112a,0.87,112a,0.32,112a,0.1,112a,0.9,112a,0.07,112a,0.62,112a,0.1,112a,0.04,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.02,112a,0.06,112a,8,112a,10,80,0.2,111a,9.8,112a,5.3,112a,0,50,3.7,112a,0.1,83,0,50,36,85,35,112a,18,112a,0,112a,0.1,112a,0.05,112a,0.15,112a,0.1,112a,0.03,112a,3,112a,0.4,112a,0,20,140,112a,0.1,112a,50,112a,198,112a,14,112a,0.5,112a,2,112a,0.01,112a,102,112a,13.4,325
1.222,"Yoghurt, med müsli og skogsbær,  Go` Morgen",100,0,67,112a,531,61a,126,61b,3.4,112a,1.7,112a,0.1,112a,0.34,112a,0.96,112a,0.35,112a,0.1,112a,0.8,112a,0.08,112a,0.69,112a,0,112a,0.05,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.02,112a,0.06,112a,9,112a,19.1,80,6.1,20,12.9,112a,6.9,112a,1.1,112a,4.2,112a,0.1,83,0,50,31,85,30,112a,20,112a,0,112a,0.1,112a,0.04,112a,0.13,112a,0.1,112a,0.03,112a,3,112a,0.4,112a,0,20,121,112a,0,112a,40,112a,171,112a,12,112a,0.5,112a,2,112a,0.01,112a,88,112a,11.3,325
1.011,"Yoghurt, naturell",100,0,86,112a,292,61a,70,61b,3.4,112a,2.2,112a,0.1,112a,0.34,112a,0.97,112a,0.36,112a,0.1,112a,1.1,112a,0.08,112a,0.7,112a,0.1,112a,0.05,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.02,112a,0.06,112a,10,112a,5.6,,0,20,5.6,112a,0,112a,0,50,4.1,112a,0.1,83,0,50,41,85,39,112a,20,112a,0,112a,0.1,112a,0.05,112a,0.17,112a,0.1,112a,0.04,112a,4,112a,0.5,112a,0,20,160,112a,0.1,112a,50,112a,221,112a,15,112a,0.6,112a,2,112a,0,112a,114,112a,13.4,325
1.275,"Yoghurt, naturell, laktosefri",100,0,86,112a,287,61a,68,61b,3.4,112a,2.2,112a,0.1,112a,0.34,112a,0.97,112a,0.36,112a,0.1,112a,1.1,112a,0.08,112a,0.7,112a,0.1,112a,0.05,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.02,112a,0.06,112a,10,112a,5.3,80,0,20,5.3,112a,0,112a,0,50,4.1,112a,0.1,83,0,50,41,85,39,112a,20,112a,0,112a,0.1,112a,0.05,112a,0.17,112a,0.1,112a,0.04,112a,4,112a,0.5,112a,0,20,160,112a,0,112a,50,112a,191,112a,13,112a,0.5,112a,1,112a,0.01,112a,114,112a,13.4,325
1.29,"Yoghurt, naturell, økologisk",100,0,86,112a,292,61a,70,61b,3.4,112a,2.2,112a,0.12,112a,0.39,112a,0.99,112a,0.32,112a,0.1,112a,1.1,112a,0.08,112a,0.59,112a,0.1,112a,0.06,112a,0.02,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.02,112a,0.06,112a,10,112a,5.6,80,0,112a,5.6,112a,0,112a,0,50,4.1,112a,0.1,83,0,50,15,85,13,112a,18,112a,0,112a,0.1,112a,0.05,112a,0.17,112a,0.1,112a,0.04,112a,4,112a,0.5,112a,0,20,160,112a,0.1,112a,50,112a,221,112a,15,112a,0.6,112a,2,112a,0,112a,114,112a,18.5,112a
1.279,"Yoghurt, vanilje, laktosefri",100,0,82,112a,337,61a,80,61b,2.9,112a,1.9,112a,0.09,112a,0.29,112a,0.83,112a,0.3,112a,0.1,112a,0.9,112a,0.07,112a,0.6,112a,0.1,112a,0.04,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.02,112a,0.05,112a,8,112a,10,80,0,20,10,112a,5.4,112a,0,50,3.5,112a,0.1,83,0,50,34,85,33,112a,17,112a,0,112a,0.1,112a,0.04,112a,0.15,112a,0.1,112a,0.03,112a,3,112a,0.4,112a,0,20,135,112a,0,112a,40,112a,162,112a,11,112a,0.4,112a,1,112a,0.01,112a,97,112a,13.4,325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3,"Fløte, rømme, fløteerstatning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.089,"Crème Fraîche, 35 % fett",100,0,59,112a,1382,61a,335,61b,35,112a,21.6,112a,1.05,112a,3.5,112a,9.91,112a,3.64,112a,1.2,112a,9.4,112a,0.81,112a,7.14,112a,0.6,112a,0.49,112a,0.14,112a,0,112a,0.02,112a,0.01,112a,0.03,112a,0.02,112a,0.02,112a,0,112a,0.21,112a,0.63,112a,98,112a,2.9,80,0,20,2.9,112a,0,20,0,50,2.2,112a,0.1,83,0,50,505,85,488,112a,205,112a,0.2,112a,0.8,112a,0.03,112a,0.15,112a,0,112a,0.02,112a,4,112a,0.2,112a,0,20,80,112a,0,112a,30,112a,97,112a,6,112a,0.2,112a,1,112a,0.29,112a,53,112a,10,325
1.179,Dessert-topping på boks,100,0,66,20,1075,61a,260,61b,25,102,21.2,102,11,460g,3.38,460g,1.78,460g,3.54,460g,0,102,1.9,102,0,460g,0.3,460g,0.6,102,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,73f,0,74f,0,20,7.3,102,0,20,7.3,20,7.3,20,0,20,1.5,102,2.2,83,0,50,M,10,M,10,0,20,M,10,M,10,M,10,M,10,M,10,M,10,M,10,0,20,0,50,160,102,M,10,880,102,440,102,M,10,M,10,M,10,M,10,0,102,1,325
1.178,"Husholdningshvitt, flytende",100,0,88,20,368,61a,89,61b,8.2,102,1.3,102,3.67,460g,1.13,460g,0.6,460g,1.18,460g,0,102,1.8,102,0,460g,0.1,460g,4.8,102,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,73f,0,74f,0,20,2.9,102,0,20,2.9,20,2.9,20,0,20,0.9,102,1.3,83,0,50,M,10,M,10,0,20,M,10,M,10,M,10,M,10,M,10,M,10,M,10,0,20,0,50,160,102,M,10,530,102,500,102,M,10,M,10,M,10,M,10,0,102,1,325
1.108,"Kaffefløte, 10 % fett",100,0,82,112a,493,61a,119,61b,10,112a,6.2,112a,0.3,112a,1,112a,2.83,112a,1.04,112a,0.3,112a,2.7,112a,0.23,112a,2.04,112a,0.2,112a,0.14,112a,0.04,112a,0,112a,0.01,112a,0,112a,0.01,112a,0,112a,0.01,112a,0,112a,0.06,112a,0.18,112a,28,112a,4.1,80,0,50,4.1,112a,0,20,0,50,3.1,112a,0.1,83,0,50,144,85,139,112a,59,112a,0,112a,0.2,112a,0.04,112a,0.15,112a,0.1,112a,0.03,112a,5,112a,0.4,112a,0,20,119,112a,0,112a,40,112a,157,112a,11,112a,0.4,112a,2,112a,0,112a,79,112a,10.1,325
1.177,Kaffehvitt,100,0,85,20,442,61a,107,61b,10.2,102,8.6,102,4.5,460g,1.38,460g,0.73,460g,1.45,460g,0,102,0.8,102,0,460g,0.12,460g,0.3,102,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,73f,0,74f,0,20,2.9,102,0,20,2.9,20,2.9,20,0,20,0.9,102,1.3,83,0,50,M,10,M,10,0,20,M,10,M,10,M,10,M,10,M,10,M,10,M,10,0,20,0,50,160,20,M,10,530,20,500,20,M,10,M,10,M,10,M,10,0,20,1,325
1.176,"Kaffehvitt, pulver, Coffeemate",100,0,3,450c,2286,61a,548,61b,34.5,450c,26,450c,1.18,136,3.59,136,9.43,136,3.75,136,0,60a,7.5,136,0.47,136,7.18,136,0,136,0.57,136,0.14,136,0,136,0.02,136,0.01,136,0.03,136,0.02,136,0.02,136,0,136,0.2,136,0.66,136,2,450c,57.3,80,47.9,120,9.4,104a,0,120,0,450c,2.1,450c,1,83,0,50,17,85,0,450c,200,450c,0,450c,0.6,460f,0,450c,1,450c,0,450c,0,450c,0,450c,0,450c,0,450c,4,450c,1.2,460f,400,450c,900,450c,4,460f,0.5,460f,1,460f,0.12,460f,350,450c,1,325
1.225,"Krem, pisket, på boks",100,0,59,112a,1343,61a,326,61b,33,112a,21,112a,0.99,112a,3.3,112a,9.34,112a,3.43,112a,1,112a,8,112a,0.76,112a,6.73,112a,0.7,112a,0.46,112a,0.13,112a,0,112a,0.02,112a,0.01,112a,0.03,112a,0.02,112a,0.02,112a,0,112a,0.2,112a,0.59,112a,92,112a,5,80,0,20,5,112a,2,112a,0,50,2.2,112a,0.1,83,0,50,314,85,298,112a,194,112a,0,112a,0.8,112a,0.03,112a,0.14,112a,0,112a,0.02,112a,4,112a,0.2,112a,0,112a,79,112a,0,112a,30,112a,98,112a,6,112a,0.2,112a,1,112a,M,10,53,112a,10.1,325
1.015,"Kremfløte, 37 % fett",100,0,57,112a,1454,61a,353,61b,37,112a,24,112a,1.11,112a,3.7,112a,10.47,112a,3.85,112a,1.1,112a,8.9,112a,0.85,112a,7.55,112a,0.8,112a,0.52,112a,0.15,112a,0,112a,0.02,112a,0.01,112a,0.03,112a,0.02,112a,0.02,112a,0,112a,0.22,112a,0.67,112a,104,112a,2.9,80,0,20,2.9,112a,0,50,0,50,2.1,112a,0.1,83,0,50,352,85,334,112a,217,112a,0,112a,0.7,112a,0,112a,0.16,112a,0,112a,0,112a,9,112a,0.4,112a,0,112a,91,112a,0,112a,30,112a,131,112a,9,112a,0,112a,2,112a,0,112a,90,112a,10.1,325
1.273,"Kremfløte, 37 % fett, laktosefri",100,0,57,112a,1457,61a,354,61b,37,112a,22.8,112a,1.11,112a,3.71,112a,10.49,112a,3.85,112a,1.3,112a,10,112a,0.85,112a,7.56,112a,0.7,112a,0.52,112a,0.15,112a,0,112a,0.02,112a,0.01,112a,0.03,112a,0.02,112a,0.02,112a,0,112a,0.22,112a,0.67,112a,104,112a,2.9,80,0,50,2.9,112a,0,20,0,50,2.2,112a,0.1,83,0,50,535,85,517,112a,217,112a,0.2,112a,0.9,112a,0.03,112a,0.15,112a,0,112a,0.02,112a,4,112a,0.2,112a,0,20,76,112a,0,112a,30,112a,92,112a,5,112a,0.2,112a,1,112a,0,112a,51,112a,10,325
1.036,"Kvarg, 1 % fett, Kesam",100,0,84,112a,268,61a,63,61b,1,112a,0.6,112a,0.03,112a,0.1,112a,0.28,112a,0.1,112a,0,112a,0.2,112a,0.02,112a,0.2,112a,0,112a,0.01,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0,112a,0.01,112a,0.02,112a,3,112a,3.6,80,0,112a,3.6,112a,0,20,0,50,10,112a,0.1,83,0,50,9,85,9,112a,6,112a,0,112a,0,111a,0,111a,0.2,112a,0.1,111a,0.05,108a,26,112a,0.8,112a,0,20,125,112a,0,108a,34,112a,150,112a,13,112a,0.6,112a,4,112a,0.02,111a,145,112a,14.4,325
1.226,"Kvarg, 7 % fett, Kesam",100,0,81,112a,438,61a,105,61b,7.1,112a,4.6,112a,0.21,112a,0.71,112a,2.01,112a,0.74,112a,0.2,112a,1.7,112a,0.16,112a,1.45,112a,0.2,112a,0.1,112a,0.03,112a,0,112a,0,112a,0,112a,0.01,112a,0,112a,0,112a,0,112a,0.04,112a,0.13,112a,20,112a,3.6,80,0,50,3.6,112a,0,20,0,50,6.7,112a,0.1,83,0,50,67,85,64,112a,42,112a,0,112a,0.2,111a,0,111a,0.2,112a,0.1,111a,0,111a,26,112a,0.8,112a,0,20,98,112a,0,111a,34,112a,140,112a,11,112a,0.6,112a,3,112a,0.02,111a,115,112a,15.8,325
